SNO,City,Cite,Site_Code,State,Query ID,,,Date,,pm2.5,pm10,AT,BP,SR,RH,WD,RF,NO,Nox,NO2,NH3,SO2,CO,Ozone,Benzene,Toluene,Xylene,MP-Xylene,Eth-Benzene
2068,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200227,,,27-Feb-2020,,59.74,128.44,,734.33,,39.86,119.28,,12.38,36.7,50.81,33.4,15.12,1.13,52.89,3.05,8.0,1.05,5.6,0.93
2069,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200228,,,28-Feb-2020,,59.45,141.38,,733.17,,51.36,83.51,,5.02,28.03,46.07,28.13,15.74,1.03,58.37,4.1,7.92,0.84,5.46,0.74
2070,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200229,,,29-Feb-2020,,55.93,139.0,,731.95,,54.71,90.46,,8.04,29.57,44.45,28.19,14.21,1.37,55.23,3.39,6.25,0.72,4.24,0.63
2071,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200301,,,01-Mar-2020,,26.85,80.96,,733.5,,57.09,86.09,,2.41,19.59,33.88,20.06,14.57,0.94,65.38,1.37,3.65,0.06,1.87,0.12
2072,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200302,,,02-Mar-2020,,45.19,110.48,,733.41,,53.29,93.05,,6.7,27.85,42.62,36.32,14.99,1.17,58.42,2.53,5.82,0.28,3.88,0.42
2073,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200303,,,03-Mar-2020,,70.85,156.68,,732.51,,48.85,123.38,,5.64,25.45,40.62,50.06,14.69,1.08,63.99,2.81,7.01,0.59,5.1,0.72
2074,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200304,,,04-Mar-2020,,61.2,133.92,,731.67,,51.37,87.65,,3.13,23.39,40.01,46.99,13.51,0.92,68.22,3.34,6.73,0.53,4.44,0.55
2075,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200305,,,05-Mar-2020,,39.67,90.46,,730.9,,64.74,80.29,,8.89,30.24,44.25,57.65,14.01,1.19,43.5,3.01,8.59,1.57,6.04,1.34
2076,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200306,,,06-Mar-2020,,33.92,86.86,,730.33,,75.9,139.86,,11.11,32.88,46.41,61.87,15.16,0.99,39.04,0.87,1.73,0.15,0.98,
2077,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200307,,,07-Mar-2020,,37.2,104.05,,734.33,,70.72,210.23,,21.21,48.4,60.09,86.0,14.82,1.09,30.4,0.0,0.0,,,
2078,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200308,,,08-Mar-2020,,33.18,82.52,,736.02,,52.91,135.7,,10.23,33.35,48.46,62.62,15.32,1.02,50.02,0.83,2.48,0.19,1.42,0.26
2079,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200309,,,09-Mar-2020,,36.29,89.24,,734.36,,38.46,226.16,,16.62,40.08,52.1,72.57,15.28,1.02,51.5,1.66,5.69,0.08,4.0,0.03
2080,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200310,,,10-Mar-2020,,36.78,90.93,,732.72,,39.55,58.48,,2.09,17.21,29.91,35.51,15.44,0.94,65.62,1.58,3.05,,1.38,
2081,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200311,,,11-Mar-2020,,36.82,71.55,,730.74,,54.92,118.1,,2.51,17.75,30.27,36.54,14.21,0.98,59.71,1.18,2.65,,1.08,
2082,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200312,,,12-Mar-2020,,61.87,145.38,,732.72,,38.84,156.45,,9.52,34.07,51.58,66.16,12.94,0.68,42.42,1.15,3.78,0.1,2.32,0.14
2083,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200313,,,13-Mar-2020,,100.47,283.31,,734.5,,24.62,246.09,,29.24,56.19,63.23,98.05,15.04,0.8,41.28,1.57,5.65,0.57,4.01,0.27
2084,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200314,,,14-Mar-2020,,82.3,230.31,,735.52,,40.22,309.02,,6.95,31.75,48.92,61.63,12.5,1.93,51.17,1.45,4.08,0.07,2.57,0.03
2085,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200315,,,15-Mar-2020,,66.15,115.99,,736.13,,43.2,141.87,,3.94,25.57,42.87,50.88,13.0,3.73,59.35,1.12,3.52,0.05,1.92,
2086,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200316,,,16-Mar-2020,,68.49,101.22,,736.34,,44.59,137.39,,4.47,27.79,46.38,55.41,13.53,0.88,74.41,1.46,4.72,0.39,2.74,0.35
2087,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200317,,,17-Mar-2020,,65.79,108.78,,736.4,,40.84,100.69,,8.9,35.81,54.93,72.24,14.78,0.97,68.47,2.13,6.98,0.72,4.65,0.5
2088,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200318,,,18-Mar-2020,,68.8,123.81,,735.27,,33.94,109.84,,24.88,48.77,55.21,84.82,13.84,1.12,61.72,3.37,10.04,1.71,6.71,1.43
2089,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200319,,,19-Mar-2020,,69.17,127.04,,732.72,,30.53,152.74,,27.33,52.19,57.49,98.91,13.36,1.15,56.64,3.97,13.37,3.32,9.87,2.19
2090,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200320,,,20-Mar-2020,,66.32,113.13,,731.5,,34.84,93.73,,4.26,23.35,37.93,45.68,14.04,0.61,75.02,2.17,6.81,0.82,4.59,0.6
2091,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200321,,,21-Mar-2020,,42.01,79.98,,732.42,,43.4,157.34,,3.21,20.71,34.77,41.73,14.06,0.85,71.52,0.73,3.11,,1.05,
2092,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200322,,,22-Mar-2020,,36.16,70.47,,733.46,,36.88,119.52,,1.48,13.87,24.44,28.49,10.84,0.52,80.81,1.25,2.33,0.24,0.75,
2093,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200323,,,23-Mar-2020,,41.14,79.68,,733.52,,44.47,111.77,,2.37,13.24,21.81,28.2,8.98,0.76,66.55,1.35,2.71,0.14,1.33,0.15
2094,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200324,,,24-Mar-2020,,41.4,78.91,,732.27,,38.73,135.12,,3.12,14.55,23.1,30.21,7.68,0.6,53.97,1.84,5.46,0.27,2.73,0.57
2095,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200325,,,25-Mar-2020,,27.8,62.74,,732.68,,44.73,92.79,,1.95,9.59,15.5,20.93,8.69,0.49,45.02,1.16,2.4,,0.91,
2096,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200326,,,26-Mar-2020,,20.32,39.24,,734.09,,58.97,230.96,,1.62,8.38,13.67,19.02,7.39,0.57,37.4,0.32,0.74,,0.07,
2097,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200327,,,27-Mar-2020,,8.37,20.45,,734.75,,88.81,182.76,,1.47,8.13,13.09,18.43,7.03,0.64,12.8,0.0,0.19,,,
2098,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200328,,,28-Mar-2020,,15.72,34.24,,735.03,,72.38,124.58,,1.81,9.22,15.12,20.7,9.2,0.66,12.92,0.0,0.98,,0.02,
2099,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200329,,,29-Mar-2020,,12.58,42.47,,733.92,,58.8,180.06,,1.53,8.71,14.46,19.34,9.3,0.46,10.83,0.04,1.64,,0.02,
2100,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200330,,,30-Mar-2020,,14.08,46.48,,733.9,,63.93,123.38,,1.43,8.63,14.54,19.29,7.89,0.6,11.16,0.0,1.27,,0.16,
2101,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200331,,,31-Mar-2020,,20.87,55.77,,732.62,,65.21,107.11,,2.58,11.79,18.8,25.05,11.12,0.57,13.51,0.29,1.86,0.09,1.03,0.17
2102,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200401,,,01-Apr-2020,,40.66,82.51,,732.48,,51.88,196.91,,1.27,7.89,13.34,17.71,8.85,0.37,12.14,0.15,1.27,,0.36,
2103,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200402,,,02-Apr-2020,,25.09,52.59,,732.76,,39.26,239.64,,1.13,8.08,13.91,18.25,25.04,0.67,15.83,0.01,0.35,,,
2104,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200403,,,03-Apr-2020,,21.6,47.54,,733.53,,27.84,161.04,,1.23,8.46,14.55,18.74,23.74,0.76,10.75,0.04,0.48,,,
2105,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200404,,,04-Apr-2020,,22.75,64.33,,733.38,,42.6,129.39,,3.11,13.09,20.76,28.17,16.1,0.77,10.45,0.28,1.35,0.05,0.36,
2106,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200405,,,05-Apr-2020,,31.38,68.6,,733.87,,32.15,89.88,,1.88,10.25,16.95,22.63,12.35,0.6,10.74,0.39,1.87,,0.6,
2107,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200406,,,06-Apr-2020,,36.42,83.49,,733.01,,24.61,127.83,,1.77,9.02,14.43,19.03,12.88,0.57,31.29,0.38,1.68,0.02,0.39,0.02
2108,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200407,,,07-Apr-2020,,32.44,79.81,,731.43,,29.66,103.34,,1.95,7.69,11.39,15.74,12.22,0.49,34.23,0.0,0.3,,,
2109,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200408,,,08-Apr-2020,,25.55,64.07,,732.29,,27.16,192.57,,2.02,8.6,12.97,17.33,12.83,0.52,34.44,0.01,0.38,,0.02,
2110,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200409,,,09-Apr-2020,,26.79,65.47,,732.95,,26.61,157.86,,2.25,9.0,13.53,18.32,12.6,0.52,34.23,0.02,0.52,,0.1,
2111,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200410,,,10-Apr-2020,,31.27,70.7,,733.22,,22.5,109.17,,2.71,10.82,16.18,22.3,13.64,0.53,35.06,0.21,1.94,,0.36,
2112,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200411,,,11-Apr-2020,,34.99,90.39,,733.99,,21.92,198.26,,2.21,9.51,14.45,19.16,13.56,0.48,34.15,0.25,1.53,,0.23,
2113,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200412,,,12-Apr-2020,,32.76,91.4,,733.07,,25.87,231.17,,2.56,9.45,13.81,18.84,13.53,0.57,35.23,0.2,0.27,,,
2114,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200413,,,13-Apr-2020,,41.7,107.53,,731.52,,26.67,196.15,,7.75,20.1,26.22,37.04,12.79,0.63,35.24,0.95,5.26,0.48,2.48,0.48
2115,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200414,,,14-Apr-2020,,51.66,118.52,,731.53,,20.72,177.67,,3.29,13.12,19.7,25.57,13.63,0.56,34.76,0.39,1.73,0.01,0.62,0.06
2116,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200415,,,15-Apr-2020,,38.19,86.65,,731.7,,19.64,219.26,,3.91,15.23,22.8,29.18,14.32,0.55,34.48,1.1,2.7,0.03,1.28,0.03
2117,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200416,,,16-Apr-2020,,32.44,94.77,,730.38,,21.92,163.39,,1.92,8.97,13.89,18.13,13.44,0.55,34.43,0.04,0.45,,,
2118,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200417,,,17-Apr-2020,,63.2,158.53,,730.01,,24.67,190.09,,2.01,8.22,12.31,16.79,12.6,0.55,35.42,0.12,0.28,,,
2119,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200418,,,18-Apr-2020,,53.86,142.02,,730.64,,22.11,236.87,,2.57,11.49,17.7,22.89,13.39,0.55,35.21,0.0,0.0,,,
2120,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200419,,,19-Apr-2020,,57.57,100.18,,731.1,,25.55,230.57,,2.26,8.28,12.04,16.79,13.22,0.5,35.09,0.0,0.0,,,
2121,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200420,,,20-Apr-2020,,39.78,77.46,,731.82,,42.4,194.46,,2.56,9.9,14.71,19.89,13.06,0.54,34.65,0.0,0.0,,,
2122,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200421,,,21-Apr-2020,,19.71,49.58,,731.46,,38.5,177.43,,2.49,10.29,15.6,20.67,13.2,0.46,32.66,0.0,0.0,,,
2123,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200422,,,22-Apr-2020,,22.54,52.43,,730.55,,26.73,168.6,,2.21,10.09,15.56,20.33,13.28,0.53,28.33,0.0,0.0,,,
2124,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200423,,,23-Apr-2020,,31.88,46.39,,730.54,,42.2,196.36,,2.36,9.57,14.33,19.46,12.38,0.54,34.11,0.0,0.0,,,
2125,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200424,,,24-Apr-2020,,24.35,59.14,,729.08,,40.92,173.83,,3.26,11.64,16.92,23.07,13.02,0.5,34.79,0.0,0.0,,,
2126,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200425,,,25-Apr-2020,,28.77,74.3,,729.28,,36.2,150.19,,2.23,8.73,12.93,17.79,13.18,0.54,34.71,0.0,0.0,,,
2127,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200426,,,26-Apr-2020,,33.98,85.72,,730.19,,47.71,167.24,,3.92,12.64,18.0,24.72,13.48,0.56,21.96,0.0,0.0,0.32,,
2128,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200427,,,27-Apr-2020,,20.81,49.77,,731.88,,47.57,121.24,,2.25,10.04,15.48,20.57,13.19,0.48,34.85,0.0,0.0,0.07,,
2129,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200428,,,28-Apr-2020,,27.98,52.37,,732.43,,42.03,154.55,,2.26,10.8,16.83,22.22,11.36,0.85,35.52,0.0,0.0,0.14,,
2130,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200429,,,29-Apr-2020,,39.3,70.16,,731.34,,40.55,133.44,,2.07,8.49,12.65,18.59,9.38,0.5,36.74,0.0,0.0,,,
2131,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200430,,,30-Apr-2020,,58.28,196.21,,731.38,,31.88,217.24,,2.44,10.42,15.84,21.42,9.6,0.56,35.09,0.0,0.0,0.07,,
2132,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200501,,,01-May-2020,,41.94,99.98,,730.03,,23.63,252.93,,2.82,12.45,19.18,25.11,10.97,0.51,34.91,0.0,0.0,0.41,,
2133,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200502,,,02-May-2020,,33.52,115.39,,728.59,,18.69,224.94,,3.27,13.16,19.79,26.08,12.2,0.44,36.34,0.0,0.0,0.16,,
2134,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200503,,,03-May-2020,,51.57,97.41,,729.27,,48.53,86.21,,1.98,7.53,11.02,16.02,10.66,0.56,34.39,0.0,0.0,0.09,,
2135,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200504,,,04-May-2020,,32.99,56.47,,731.1,,54.44,140.2,,2.23,8.05,11.63,16.95,9.81,0.54,34.96,0.0,0.0,,,
2136,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200505,,,05-May-2020,,27.26,58.36,,730.59,,41.85,221.67,,2.36,9.39,13.99,19.5,9.59,0.47,35.46,0.0,0.0,,,
2137,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200506,,,06-May-2020,,42.56,67.84,,730.64,,35.42,159.21,,2.43,8.7,12.54,18.23,9.67,0.54,31.81,0.0,0.0,,,
2138,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200507,,,07-May-2020,,33.39,60.38,,730.21,,32.55,160.37,,3.51,12.82,18.41,25.63,10.3,0.64,46.53,0.0,0.0,0.29,,
2139,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200508,,,08-May-2020,,33.23,90.67,,728.86,,24.64,143.3,,3.86,14.64,21.74,29.24,10.7,0.53,40.0,0.0,0.0,0.09,,
2140,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200509,,,09-May-2020,,63.25,117.89,,729.4,,21.85,164.51,,3.04,12.23,18.37,24.71,10.71,0.51,40.69,0.0,0.0,,,
2141,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200510,,,10-May-2020,,72.83,159.26,,730.2,,27.11,172.88,,2.35,9.01,13.3,18.82,9.48,0.45,42.82,0.0,0.0,,,
2142,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200511,,,11-May-2020,,39.89,102.33,,731.21,,37.56,194.66,,2.21,8.16,11.94,17.22,9.39,0.49,41.37,0.0,0.0,,,
2143,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200512,,,12-May-2020,,29.75,55.28,,730.99,,50.55,181.86,,3.96,14.28,20.85,27.95,9.18,0.55,43.83,0.0,0.0,0.19,,
2144,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200513,,,13-May-2020,,74.23,226.81,,729.94,,43.57,131.45,,3.38,12.08,17.57,24.08,10.84,0.57,49.9,0.0,0.0,0.4,,
2145,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200514,,,14-May-2020,,41.17,66.13,,729.46,,35.92,126.13,,3.2,9.86,13.71,20.21,11.6,0.42,62.14,0.0,0.0,0.5,,
2146,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200515,,,15-May-2020,,45.03,130.25,,729.16,,36.42,156.78,,2.24,10.65,16.97,22.7,11.29,0.4,66.36,1.49,1.25,0.5,0.06,
2147,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200516,,,16-May-2020,,34.78,89.72,,728.86,,27.01,228.75,,1.58,10.12,17.04,22.36,12.21,0.42,75.67,3.39,3.1,,,
2148,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200517,,,17-May-2020,,38.74,91.22,,727.83,,24.63,151.38,,2.93,13.05,20.8,27.53,12.18,0.51,58.75,3.07,4.25,,0.35,
2149,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200518,,,18-May-2020,,48.25,157.13,,727.49,,19.03,248.84,,3.66,15.83,24.76,32.35,12.93,0.48,60.44,3.01,4.7,,0.37,
2150,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200519,,,19-May-2020,,45.34,129.15,,726.67,,15.48,227.6,,7.04,19.96,27.43,38.32,12.22,0.4,57.13,3.27,7.33,0.37,2.25,0.26
2151,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200520,,,20-May-2020,,40.2,107.24,,726.61,,14.18,285.17,,1.89,12.97,22.0,27.63,13.1,0.49,71.03,2.42,2.95,0.68,0.23,
2152,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200521,,,21-May-2020,,41.77,125.89,,726.57,,17.24,218.84,,5.45,22.28,32.03,43.36,12.83,0.69,58.86,3.03,5.53,0.25,1.79,0.13
2153,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200522,,,22-May-2020,,60.52,143.33,,726.28,,21.35,216.96,,23.14,38.64,38.47,65.83,12.79,0.61,35.75,4.56,12.62,1.84,5.5,1.46
2154,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200523,,,23-May-2020,,62.88,185.77,,727.28,,21.59,265.91,,2.49,14.66,24.27,30.35,10.54,0.48,45.75,2.17,3.52,0.07,0.4,0.09
2155,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200524,,,24-May-2020,,62.46,167.42,,727.87,,20.66,246.47,,2.39,12.56,20.43,26.46,11.24,0.41,50.17,2.61,2.78,0.02,,0.05
2156,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200525,,,25-May-2020,,54.33,137.6,,727.6,,20.11,257.09,,2.48,14.09,23.16,29.27,11.15,0.44,44.73,2.35,2.47,0.02,0.02,0.03
2157,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200526,,,26-May-2020,,55.21,152.99,,726.58,,20.06,243.95,,3.05,14.61,23.3,30.01,15.0,0.49,40.29,2.9,2.86,0.12,0.18,0.03
2158,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200527,,,27-May-2020,,47.98,171.88,,724.88,,23.89,251.44,,3.67,15.23,23.53,30.72,9.91,0.45,44.74,3.05,2.6,0.2,0.06,
2159,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200528,,,28-May-2020,,68.13,225.26,,724.36,,27.77,174.53,,2.45,12.58,20.36,26.33,11.56,0.48,56.2,3.35,1.18,,,
2160,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200529,,,29-May-2020,,58.96,189.72,,726.62,,40.6,121.14,,1.8,8.46,13.48,18.94,9.64,0.5,64.14,2.36,0.58,,,
2161,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200530,,,30-May-2020,,47.84,83.82,,728.84,,62.7,160.67,,1.39,8.09,13.45,18.67,9.29,0.53,62.23,2.16,0.94,,,
2162,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200531,,,31-May-2020,,42.76,70.06,,729.95,,65.25,179.99,,1.47,7.94,13.07,18.35,10.06,0.54,63.57,2.02,0.55,,,
2163,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200601,,,01-Jun-2020,,28.07,64.2,,730.34,,55.22,151.05,,1.42,8.57,14.36,19.48,10.77,0.47,70.68,2.19,1.47,,0.02,
2164,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200602,,,02-Jun-2020,,29.04,62.55,,729.08,,44.41,206.09,,1.62,10.65,18.67,23.42,10.53,0.45,72.65,1.85,1.4,,,
2165,Jaipur,"Police Commissionerate, Jaipur - RSPCB",site_134,Rajasthan,run2_rajasthan_jaipur_site_134_20200603,,,03-Jun-2020,,32.53,76.91,,727.83,,48.3,139.22,,1.88,10.96,18.72,24.49,11.2,0.49,63.51,2.44,1.77,,0.09,0.12
